t,tau1,tau2,q1,q2,X,Y, 
6.69, -3.15755, 2.44741, -2.62874, -3.46757, 0.304879, 2.11124,
6.69125, -3.07045, 2.41332, -2.62513, -3.46887, 0.305745, 2.11259,
6.6925, -2.98447, 2.3795, -2.62153, -3.47016, 0.306607, 2.11393,
6.69375, -2.89961, 2.34596, -2.61796, -3.47145, 0.307467, 2.11528,
6.695, -2.8159, 2.3127, -2.61441, -3.47274, 0.308323, 2.11662,
6.69625, -2.73333, 2.27974, -2.61089, -3.47404, 0.309177, 2.11796,
6.6975, -2.65193, 2.24707, -2.60738, -3.47533, 0.310028, 2.1193,
6.69875, -2.57169, 2.2147, -2.6039, -3.47662, 0.310876, 2.12064,
6.7, -2.49264, 2.18263, -2.60043, -3.47791, 0.311721, 2.12198,
6.70125, -2.41476, 2.15086, -2.59699, -3.4792, 0.312563, 2.12332,
6.7025, -2.33808, 2.11941, -2.59357, -3.4805, 0.313402, 2.12466,
6.70375, -2.26259, 2.08827, -2.59017, -3.48179, 0.314239, 2.126,
6.705, -2.18831, 2.05745, -2.58679, -3.48308, 0.315073, 2.12733,
6.70625, -2.11523, 2.02695, -2.58343, -3.48437, 0.315904, 2.12866,
6.7075, -2.04335, 1.99677, -2.58009, -3.48566, 0.316732, 2.13,
6.70875, -1.97269, 1.96693, -2.57678, -3.48695, 0.317558, 2.13133,
6.71, -1.90324, 1.93741, -2.57348, -3.48824, 0.318382, 2.13266,
6.71125, -1.83501, 1.90822, -2.5702, -3.48953, 0.319202, 2.13399,
6.7125, -1.76799, 1.87938, -2.56695, -3.49082, 0.320021, 2.13532,
6.71375, -1.70218, 1.85086, -2.56371, -3.49211, 0.320836, 2.13664,
6.715, -1.63758, 1.82269, -2.56049, -3.49339, 0.32165, 2.13797,
6.71625, -1.5742, 1.79486, -2.5573, -3.49468, 0.322461, 2.13929,
6.7175, -1.51202, 1.76738, -2.55412, -3.49597, 0.323269, 2.14061,
6.71875, -1.45105, 1.74024, -2.55096, -3.49726, 0.324075, 2.14193,
6.72, -1.39128, 1.71345, -2.54783, -3.49854, 0.324879, 2.14325,
6.72125, -1.3327, 1.68701, -2.54471, -3.49983, 0.325681, 2.14457,
6.7225, -1.27532, 1.66091, -2.54161, -3.50112, 0.32648, 2.14588,
6.72375, -1.21912, 1.63517, -2.53853, -3.5024, 0.327277, 2.1472,
6.725, -1.16411, 1.60978, -2.53547, -3.50369, 0.328072, 2.14851,
6.72625, -1.11026, 1.58474, -2.53243, -3.50497, 0.328865, 2.14982,
6.7275, -1.05758, 1.56006, -2.52941, -3.50626, 0.329656, 2.15113,
6.72875, -1.00606, 1.53572, -2.52641, -3.50754, 0.330445, 2.15243,
6.73, -0.955679, 1.51175, -2.52343, -3.50882, 0.331232, 2.15374,
6.73125, -0.906443, 1.48812, -2.52046, -3.51011, 0.332017, 2.15504,
6.7325, -0.858334, 1.46485, -2.51752, -3.51139, 0.332799, 2.15634,
6.73375, -0.811344, 1.44194, -2.51459, -3.51267, 0.33358, 2.15764,
6.735, -0.765462, 1.41937, -2.51169, -3.51395, 0.33436, 2.15894,
6.73625, -0.720676, 1.39717, -2.5088, -3.51523, 0.335137, 2.16023,
6.7375, -0.676975, 1.37531, -2.50593, -3.51651, 0.335912, 2.16152,
6.73875, -0.634346, 1.35381, -2.50308, -3.51779, 0.336686, 2.16281,
6.74, -0.592775, 1.33265, -2.50024, -3.51907, 0.337458, 2.1641,
6.74125, -0.552251, 1.31185, -2.49743, -3.52035, 0.338228, 2.16539,
6.7425, -0.512759, 1.2914, -2.49463, -3.52163, 0.338997, 2.16667,
6.74375, -0.474286, 1.27129, -2.49185, -3.5229, 0.339764, 2.16795,
6.745, -0.436816, 1.25153, -2.48909, -3.52418, 0.34053, 2.16923,
6.74625, -0.400335, 1.23212, -2.48635, -3.52546, 0.341294, 2.1705,
6.7475, -0.364826, 1.21305, -2.48363, -3.52673, 0.342056, 2.17178,
6.74875, -0.330276, 1.19432, -2.48093, -3.52801, 0.342817, 2.17305,
6.75, -0.296667, 1.17593, -2.47824, -3.52928, 0.343577, 2.17431,
6.75125, -0.263983, 1.15788, -2.47557, -3.53055, 0.344335, 2.17558,
6.7525, -0.232208, 1.14017, -2.47292, -3.53183, 0.345092, 2.17684,
6.75375, -0.201324, 1.12279, -2.47029, -3.5331, 0.345847, 2.1781,
6.755, -0.171314, 1.10574, -2.46767, -3.53437, 0.346601, 2.17936,
6.75625, -0.14216, 1.08902, -2.46508, -3.53564, 0.347354, 2.18061,
6.7575, -0.113845, 1.07263, -2.4625, -3.53691, 0.348106, 2.18186,
6.75875, -0.0863503, 1.05657, -2.45994, -3.53818, 0.348856, 2.18311,
6.76, -0.0596568, 1.04082, -2.45739, -3.53945, 0.349606, 2.18436,
6.76125, -0.0337471, 1.0254, -2.45487, -3.54071, 0.350354, 2.1856,
6.7625, -0.008601, 1.01029, -2.45236, -3.54198, 0.351101, 2.18684,
6.76375, 0.0157993, 0.995492, -2.44987, -3.54325, 0.351847, 2.18808,
6.765, 0.0394743, 0.981007, -2.4474, -3.54451, 0.352591, 2.18931,
6.76625, 0.0624424, 0.966829, -2.44495, -3.54577, 0.353335, 2.19054,
6.7675, 0.0847242, 0.952954, -2.44251, -3.54704, 0.354078, 2.19176,
6.76875, 0.106338, 0.939382, -2.44009, -3.5483, 0.35482, 2.19299,
6.77, 0.127306, 0.926106, -2.43769, -3.54956, 0.355561, 2.19421,
6.77125, 0.147646, 0.913125, -2.43531, -3.55082, 0.356301, 2.19542,
6.7725, 0.16738, 0.900434, -2.43294, -3.55207, 0.35704, 2.19664,
6.77375, 0.186527, 0.88803, -2.43059, -3.55333, 0.357779, 2.19785,
6.775, 0.205108, 0.87591, -2.42826, -3.55459, 0.358516, 2.19905,
6.77625, 0.223142, 0.86407, -2.42595, -3.55584, 0.359253, 2.20025,
6.7775, 0.240652, 0.852505, -2.42365, -3.5571, 0.359989, 2.20145,
6.77875, 0.257656, 0.841213, -2.42137, -3.55835, 0.360724, 2.20265,
6.78, 0.274176, 0.830189, -2.41911, -3.5596, 0.361458, 2.20384,
6.78125, 0.290232, 0.81943, -2.41687, -3.56085, 0.362192, 2.20503,
6.7825, 0.305846, 0.808932, -2.41464, -3.5621, 0.362925, 2.20621,
6.78375, 0.321036, 0.79869, -2.41243, -3.56335, 0.363658, 2.20739,
6.785, 0.335825, 0.7887, -2.41024, -3.56459, 0.364389, 2.20856,
6.78625, 0.350232, 0.778959, -2.40807, -3.56584, 0.365121, 2.20973,
6.7875, 0.364278, 0.769461, -2.40591, -3.56708, 0.365851, 2.2109,
6.78875, 0.377983, 0.760204, -2.40377, -3.56832, 0.366581, 2.21206,
6.79, 0.391369, 0.751182, -2.40165, -3.56956, 0.367311, 2.21322,
6.79125, 0.404455, 0.742392, -2.39955, -3.5708, 0.36804, 2.21438,
6.7925, 0.417261, 0.733829, -2.39746, -3.57204, 0.368768, 2.21553,
6.79375, 0.429808, 0.725489, -2.39539, -3.57328, 0.369496, 2.21667,
6.795, 0.442115, 0.717367, -2.39334, -3.57451, 0.370224, 2.21782,
6.79625, 0.454203, 0.709459, -2.3913, -3.57574, 0.370951, 2.21895,
6.7975, 0.466091, 0.701761, -2.38928, -3.57697, 0.371677, 2.22009,
6.79875, 0.4778, 0.694268, -2.38728, -3.5782, 0.372403, 2.22121,
6.8, 0.489348, 0.686976, -2.3853, -3.57943, 0.373129, 2.22234,
6.80125, 0.500755, 0.679879, -2.38333, -3.58065, 0.373854, 2.22346,
6.8025, 0.51204, 0.672975, -2.38138, -3.58188, 0.374579, 2.22457,
6.80375, 0.523223, 0.666258, -2.37945, -3.5831, 0.375304, 2.22568,
6.805, 0.534321, 0.659723, -2.37753, -3.58432, 0.376028, 2.22678,
6.80625, 0.545355, 0.653367, -2.37564, -3.58554, 0.376752, 2.22788,
6.8075, 0.556342, 0.647184, -2.37375, -3.58675, 0.377476, 2.22898,
6.80875, 0.567301, 0.64117, -2.37189, -3.58797, 0.378199, 2.23007,
6.81, 0.578249, 0.635321, -2.37004, -3.58918, 0.378922, 2.23115,
6.81125, 0.589205, 0.629631, -2.36821, -3.59039, 0.379645, 2.23223,
6.8125, 0.600186, 0.624097, -2.3664, -3.5916, 0.380368, 2.2333,
6.81375, 0.61121, 0.618714, -2.36461, -3.5928, 0.38109, 2.23437,
6.815, 0.622293, 0.613477, -2.36283, -3.59401, 0.381812, 2.23544,
6.81625, 0.633454, 0.608382, -2.36107, -3.59521, 0.382533, 2.2365,
6.8175, 0.644707, 0.603424, -2.35932, -3.5964, 0.383255, 2.23755,
6.81875, 0.656071, 0.598599, -2.35759, -3.5976, 0.383976, 2.2386,
6.82, 0.667561, 0.593902, -2.35588, -3.59879, 0.384697, 2.23964,
6.82125, 0.679193, 0.589329, -2.35419, -3.59999, 0.385418, 2.24068,
6.8225, 0.690982, 0.584875, -2.35251, -3.60117, 0.386138, 2.24171,
6.82375, 0.702945, 0.580535, -2.35085, -3.60236, 0.386858, 2.24273,
6.825, 0.715095, 0.576306, -2.34921, -3.60354, 0.387578, 2.24375,
6.82625, 0.727449, 0.572182, -2.34758, -3.60473, 0.388298, 2.24477,
6.8275, 0.740019, 0.56816, -2.34598, -3.6059, 0.389018, 2.24578,
6.82875, 0.752822, 0.564235, -2.34438, -3.60708, 0.389737, 2.24678,
6.83, 0.76587, 0.560403, -2.34281, -3.60825, 0.390456, 2.24777,
6.83125, 0.779178, 0.556659, -2.34125, -3.60942, 0.391175, 2.24877,
6.8325, 0.792757, 0.552999, -2.33971, -3.61059, 0.391894, 2.24975,
6.83375, 0.806623, 0.549418, -2.33818, -3.61175, 0.392613, 2.25073,
6.835, 0.820787, 0.545913, -2.33667, -3.61292, 0.393331, 2.2517,
6.83625, 0.835262, 0.542479, -2.33518, -3.61407, 0.394049, 2.25267,
6.8375, 0.850059, 0.539112, -2.3337, -3.61523, 0.394767, 2.25363,
6.83875, 0.865192, 0.535807, -2.33224, -3.61638, 0.395485, 2.25459,
6.84, 0.88067, 0.532562, -2.3308, -3.61753, 0.396203, 2.25553,
6.84125, 0.896506, 0.52937, -2.32938, -3.61868, 0.39692, 2.25648,
6.8425, 0.91271, 0.52623, -2.32797, -3.61982, 0.397637, 2.25741,
6.84375, 0.929294, 0.523135, -2.32657, -3.62096, 0.398354, 2.25834,
6.845, 0.946265, 0.520083, -2.3252, -3.6221, 0.39907, 2.25927,
6.84625, 0.963637, 0.517069, -2.32384, -3.62323, 0.399787, 2.26018,
6.8475, 0.981416, 0.51409, -2.32249, -3.62436, 0.400503, 2.26109,
6.84875, 0.999615, 0.511142, -2.32117, -3.62548, 0.401219, 2.262,
6.85, 1.01824, 0.50822, -2.31985, -3.62661, 0.401934, 2.26289,
6.85125, 1.0373, 0.505321, -2.31856, -3.62773, 0.40265, 2.26378,
6.8525, 1.0568, 0.502441, -2.31728, -3.62884, 0.403365, 2.26467,
6.85375, 1.07676, 0.499576, -2.31602, -3.62995, 0.404079, 2.26555,
6.855, 1.09718, 0.496724, -2.31477, -3.63106, 0.404794, 2.26642,
6.85625, 1.11806, 0.493879, -2.31354, -3.63217, 0.405508, 2.26728,
6.8575, 1.13942, 0.491039, -2.31233, -3.63327, 0.406222, 2.26814,
6.85875, 1.16126, 0.4882, -2.31113, -3.63437, 0.406935, 2.26899,
6.86, 1.18359, 0.485358, -2.30995, -3.63546, 0.407649, 2.26983,
6.86125, 1.20641, 0.48251, -2.30878, -3.63655, 0.408361, 2.27067,
6.8625, 1.22973, 0.479653, -2.30763, -3.63763, 0.409074, 2.2715,
6.86375, 1.25356, 0.476783, -2.30649, -3.63872, 0.409786, 2.27232,
6.865, 1.27789, 0.473896, -2.30537, -3.63979, 0.410498, 2.27314,
6.86625, 1.30275, 0.470991, -2.30427, -3.64087, 0.411209, 2.27395,
6.8675, 1.32812, 0.468062, -2.30318, -3.64194, 0.41192, 2.27475,
6.86875, 1.35402, 0.465108, -2.30211, -3.643, 0.412631, 2.27555,
6.87, 1.38044, 0.462125, -2.30105, -3.64407, 0.413341, 2.27634,
6.87125, 1.4074, 0.459109, -2.30001, -3.64512, 0.41405, 2.27712,
6.8725, 1.4349, 0.456058, -2.29899, -3.64618, 0.41476, 2.27789,
6.87375, 1.46293, 0.45297, -2.29798, -3.64723, 0.415468, 2.27866,
6.875, 1.49151, 0.44984, -2.29698, -3.64827, 0.416176, 2.27942,
6.87625, 1.52063, 0.446666, -2.296, -3.64931, 0.416884, 2.28017,
6.8775, 1.5503, 0.443445, -2.29504, -3.65035, 0.417591, 2.28092,
6.87875, 1.58052, 0.440175, -2.29409, -3.65138, 0.418298, 2.28166,
6.88, 1.6113, 0.436852, -2.29315, -3.65241, 0.419004, 2.28239,
6.88125, 1.64262, 0.433474, -2.29224, -3.65343, 0.41971, 2.28311,
6.8825, 1.6745, 0.430039, -2.29133, -3.65445, 0.420415, 2.28383,
6.88375, 1.70693, 0.426543, -2.29044, -3.65546, 0.421119, 2.28454,
6.885, 1.73993, 0.422984, -2.28957, -3.65647, 0.421823, 2.28524,
6.88625, 1.77347, 0.41936, -2.28871, -3.65748, 0.422526, 2.28594,
6.8875, 1.80758, 0.415668, -2.28786, -3.65848, 0.423228, 2.28663,
6.88875, 1.84224, 0.411906, -2.28703, -3.65948, 0.42393, 2.28731,
6.89, 1.87746, 0.408071, -2.28622, -3.66047, 0.424631, 2.28798,
6.89125, 1.91324, 0.404161, -2.28541, -3.66145, 0.425331, 2.28865,
6.8925, 1.94957, 0.400174, -2.28463, -3.66244, 0.426031, 2.28931,
6.89375, 1.98646, 0.396108, -2.28385, -3.66341, 0.42673, 2.28996,
6.895, 2.0239, 0.39196, -2.2831, -3.66439, 0.427428, 2.2906,
6.89625, 2.06189, 0.387729, -2.28235, -3.66535, 0.428125, 2.29124,
6.8975, 2.10043, 0.383412, -2.28162, -3.66632, 0.428822, 2.29187,
6.89875, 2.13953, 0.379007, -2.28091, -3.66727, 0.429517, 2.29249,
6.9, 2.17917, 0.374513, -2.2802, -3.66823, 0.430212, 2.29311,
6.90125, 2.21935, 0.369928, -2.27951, -3.66918, 0.430906, 2.29372,
6.9025, 2.26008, 0.365249, -2.27884, -3.67012, 0.4316, 2.29432,
6.90375, 2.30134, 0.360475, -2.27818, -3.67106, 0.432292, 2.29491,
6.905, 2.34314, 0.355604, -2.27753, -3.67199, 0.432983, 2.2955,
6.90625, 2.38548, 0.350634, -2.2769, -3.67292, 0.433674, 2.29607,
6.9075, 2.42834, 0.345564, -2.27628, -3.67385, 0.434363, 2.29665,
6.90875, 2.47173, 0.340393, -2.27567, -3.67477, 0.435052, 2.29721,
6.91, 2.51564, 0.335118, -2.27508, -3.67568, 0.435739, 2.29777,
6.91125, 2.56007, 0.329738, -2.2745, -3.67659, 0.436426, 2.29832,
6.9125, 2.60501, 0.324252, -2.27393, -3.67749, 0.437112, 2.29886,
6.91375, 2.65047, 0.318658, -2.27338, -3.67839, 0.437796, 2.29939,
6.915, 2.69642, 0.312955, -2.27284, -3.67929, 0.43848, 2.29992,
6.91625, 2.74288, 0.307141, -2.27231, -3.68018, 0.439162, 2.30044,
6.9175, 2.78983, 0.301217, -2.27179, -3.68106, 0.439843, 2.30096,
6.91875, 2.83728, 0.295179, -2.27129, -3.68194, 0.440524, 2.30146,
6.92, 2.8852, 0.289027, -2.2708, -3.68281, 0.441203, 2.30196,
6.92125, 2.93361, 0.28276, -2.27032, -3.68368, 0.441881, 2.30245,
6.9225, 2.98248, 0.276377, -2.26986, -3.68455, 0.442557, 2.30294,
6.92375, 3.03183, 0.269877, -2.2694, -3.68541, 0.443233, 2.30342,
6.925, 3.08164, 0.263259, -2.26896, -3.68626, 0.443907, 2.30389,
6.92625, 3.1319, 0.256522, -2.26853, -3.68711, 0.444581, 2.30435,
6.9275, 3.1826, 0.249666, -2.26812, -3.68795, 0.445253, 2.30481,
6.92875, 3.23375, 0.242688, -2.26771, -3.68879, 0.445923, 2.30526,
6.93, 3.28534, 0.235589, -2.26732, -3.68962, 0.446593, 2.3057,
6.93125, 3.33735, 0.228369, -2.26694, -3.69045, 0.447261, 2.30613,
6.9325, 3.38978, 0.221025, -2.26657, -3.69128, 0.447928, 2.30656,
6.93375, 3.44263, 0.213558, -2.26621, -3.69209, 0.448594, 2.30698,
6.935, 3.49588, 0.205968, -2.26587, -3.69291, 0.449258, 2.3074,
6.93625, 3.54952, 0.198253, -2.26553, -3.69372, 0.449921, 2.30781,
6.9375, 3.60356, 0.190413, -2.26521, -3.69452, 0.450583, 2.30821,
6.93875, 3.65798, 0.182448, -2.2649, -3.69532, 0.451243, 2.3086,
6.94, 3.71277, 0.174358, -2.26459, -3.69611, 0.451902, 2.30899,
6.94125, 3.76793, 0.166141, -2.2643, -3.6969, 0.45256, 2.30937,
6.9425, 3.82344, 0.157799, -2.26402, -3.69768, 0.453216, 2.30975,
6.94375, 3.87931, 0.149331, -2.26375, -3.69846, 0.453871, 2.31011,
6.945, 3.93551, 0.140736, -2.2635, -3.69923, 0.454524, 2.31047,
6.94625, 3.99204, 0.132014, -2.26325, -3.7, 0.455176, 2.31083,
6.9475, 4.04889, 0.123167, -2.26301, -3.70076, 0.455826, 2.31118,
6.94875, 4.10605, 0.114192, -2.26278, -3.70152, 0.456475, 2.31152,
6.95, 4.16352, 0.105091, -2.26257, -3.70227, 0.457123, 2.31185,
6.95125, 4.22127, 0.095864, -2.26236, -3.70302, 0.457769, 2.31218,
6.9525, 4.27931, 0.0865109, -2.26216, -3.70376, 0.458413, 2.3125,
6.95375, 4.33762, 0.0770316, -2.26198, -3.7045, 0.459057, 2.31282,
6.955, 4.3962, 0.067427, -2.2618, -3.70524, 0.459698, 2.31313,
6.95625, 4.45502, 0.0576967, -2.26163, -3.70596, 0.460338, 2.31343,
6.9575, 4.51409, 0.0478418, -2.26147, -3.70669, 0.460977, 2.31373,
6.95875, 4.57339, 0.0378621, -2.26133, -3.70741, 0.461614, 2.31402,
6.96, 4.6329, 0.0277588, -2.26119, -3.70812, 0.462249, 2.31431,
6.96125, 4.69263, 0.0175316, -2.26106, -3.70883, 0.462883, 2.31458,
6.9625, 4.75256, 0.00718196, -2.26094, -3.70954, 0.463516, 2.31486,
6.96375, 4.81267, -0.00329023, -2.26082, -3.71024, 0.464146, 2.31512,
6.965, 4.87295, -0.0138836, -2.26072, -3.71093, 0.464776, 2.31539,
6.96625, 4.93341, -0.024598, -2.26063, -3.71162, 0.465403, 2.31564,
6.9675, 4.99401, -0.035432, -2.26054, -3.71231, 0.46603, 2.31589,
6.96875, 5.05475, -0.0463854, -2.26047, -3.71299, 0.466654, 2.31613,
6.97, 5.11562, -0.0574566, -2.2604, -3.71367, 0.467277, 2.31637,
6.97125, 5.17661, -0.0686453, -2.26034, -3.71434, 0.467899, 2.3166,
6.9725, 5.2377, -0.0799497, -2.26029, -3.71501, 0.468519, 2.31683,
6.97375, 5.29888, -0.0913694, -2.26024, -3.71567, 0.469137, 2.31705,
6.975, 5.36015, -0.102903, -2.26021, -3.71633, 0.469754, 2.31727,
6.97625, 5.42147, -0.114549, -2.26018, -3.71698, 0.470369, 2.31748,
6.9775, 5.48286, -0.126306, -2.26016, -3.71763, 0.470982, 2.31768,
6.97875, 5.54428, -0.138174, -2.26015, -3.71828, 0.471594, 2.31788,
6.98, 5.60573, -0.15015, -2.26014, -3.71892, 0.472205, 2.31808,
6.98125, 5.66719, -0.162233, -2.26015, -3.71956, 0.472814, 2.31827,
6.9825, 5.72865, -0.174422, -2.26016, -3.72019, 0.473421, 2.31845,
6.98375, 5.7901, -0.186715, -2.26017, -3.72082, 0.474027, 2.31863,
6.985, 5.85152, -0.199111, -2.2602, -3.72144, 0.474631, 2.3188,
6.98625, 5.9129, -0.211607, -2.26023, -3.72206, 0.475234, 2.31897,
6.9875, 5.97423, -0.224203, -2.26027, -3.72268, 0.475835, 2.31914,
6.98875, 6.03548, -0.236896, -2.26032, -3.72329, 0.476434, 2.31929,
6.99, 6.09665, -0.249684, -2.26037, -3.7239, 0.477033, 2.31945,
6.99125, 6.15773, -0.262566, -2.26043, -3.7245, 0.477629, 2.3196,
6.9925, 6.21869, -0.275539, -2.26049, -3.7251, 0.478224, 2.31974,
6.99375, 6.27952, -0.288602, -2.26057, -3.7257, 0.478818, 2.31988,
6.995, 6.34022, -0.301753, -2.26064, -3.72629, 0.47941, 2.32002,
6.99625, 6.40075, -0.314988, -2.26073, -3.72688, 0.48, 2.32015,
6.9975, 6.46111, -0.328306, -2.26082, -3.72747, 0.480589, 2.32028,
6.99875, 6.52129, -0.341706, -2.26092, -3.72805, 0.481177, 2.3204,
7, 6.58126, -0.355183, -2.26102, -3.72863, 0.481763, 2.32052,
7.00125, 6.64101, -0.368736, -2.26113, -3.7292, 0.482348, 2.32063,
7.0025, 6.70053, -0.382363, -2.26124, -3.72977, 0.482932, 2.32074,
7.00375, 6.75979, -0.39606, -2.26136, -3.73034, 0.483514, 2.32085,
7.005, 6.8188, -0.409826, -2.26148, -3.73091, 0.484094, 2.32095,
7.00625, 6.87751, -0.423657, -2.26161, -3.73147, 0.484673, 2.32105,
7.0075, 6.93594, -0.437551, -2.26175, -3.73202, 0.485251, 2.32114,
7.00875, 6.99404, -0.451505, -2.26189, -3.73258, 0.485828, 2.32123,
7.01, 7.05182, -0.465516, -2.26204, -3.73313, 0.486403, 2.32132,
7.01125, 7.10925, -0.479581, -2.26219, -3.73368, 0.486977, 2.3214,
7.0125, 7.16631, -0.493697, -2.26234, -3.73422, 0.48755, 2.32148,
7.01375, 7.22299, -0.507862, -2.2625, -3.73477, 0.488121, 2.32155,
7.015, 7.27928, -0.522071, -2.26267, -3.7353, 0.488692, 2.32162,
7.01625, 7.33515, -0.536322, -2.26284, -3.73584, 0.489261, 2.32169,
7.0175, 7.39059, -0.550612, -2.26301, -3.73637, 0.489829, 2.32176,
7.01875, 7.44558, -0.564936, -2.26319, -3.7369, 0.490395, 2.32182,
7.02, 7.50011, -0.579292, -2.26337, -3.73743, 0.490961, 2.32187,
7.02125, 7.55415, -0.593677, -2.26356, -3.73796, 0.491525, 2.32193,
7.0225, 7.6077, -0.608086, -2.26375, -3.73848, 0.492089, 2.32198,
7.02375, 7.66072, -0.622516, -2.26394, -3.739, 0.492651, 2.32203,
7.025, 7.71321, -0.636963, -2.26414, -3.73952, 0.493213, 2.32207,
7.02625, 7.76515, -0.651424, -2.26434, -3.74003, 0.493773, 2.32212,
7.0275, 7.81652, -0.665895, -2.26455, -3.74055, 0.494332, 2.32216,
7.02875, 7.8673, -0.680371, -2.26476, -3.74106, 0.494891, 2.32219,
7.03, 7.91747, -0.69485, -2.26497, -3.74157, 0.495448, 2.32223,
7.03125, 7.96702, -0.709326, -2.26519, -3.74207, 0.496005, 2.32226,
7.0325, 8.01593, -0.723797, -2.26541, -3.74258, 0.496561, 2.32228,
7.03375, 8.06418, -0.738257, -2.26563, -3.74308, 0.497116, 2.32231,
7.035, 8.11175, -0.752702, -2.26586, -3.74358, 0.49767, 2.32233,
7.03625, 8.15863, -0.767129, -2.26608, -3.74408, 0.498224, 2.32235,
7.0375, 8.2048, -0.781533, -2.26632, -3.74457, 0.498777, 2.32237,
7.03875, 8.25023, -0.795909, -2.26655, -3.74507, 0.499329, 2.32239,
7.04, 8.29491, -0.810253, -2.26679, -3.74556, 0.499881, 2.3224,
7.04125, 8.33883, -0.824561, -2.26703, -3.74605, 0.500432, 2.32241,
7.0425, 8.38196, -0.838827, -2.26728, -3.74654, 0.500982, 2.32242,
7.04375, 8.42429, -0.853048, -2.26752, -3.74703, 0.501532, 2.32242,
7.045, 8.4658, -0.867217, -2.26777, -3.74751, 0.502082, 2.32243,
7.04625, 8.50647, -0.881332, -2.26802, -3.748, 0.502631, 2.32243,
7.0475, 8.54629, -0.895386, -2.26828, -3.74848, 0.503179, 2.32243,
7.04875, 8.58523, -0.909375, -2.26853, -3.74897, 0.503728, 2.32243,
7.05, 8.62327, -0.923294, -2.26879, -3.74945, 0.504276, 2.32242,
7.05125, 8.66041, -0.937138, -2.26905, -3.74993, 0.504823, 2.32242,
7.0525, 8.69662, -0.950902, -2.26932, -3.75041, 0.505371, 2.32241,
7.05375, 8.73189, -0.96458, -2.26958, -3.75089, 0.505918, 2.3224,
7.055, 8.76619, -0.978167, -2.26985, -3.75136, 0.506466, 2.32239,
7.05625, 8.79951, -0.991659, -2.27012, -3.75184, 0.507013, 2.32237,
7.0575, 8.83183, -1.00505, -2.27039, -3.75232, 0.50756, 2.32236,
7.05875, 8.86314, -1.01833, -2.27066, -3.75279, 0.508107, 2.32234,
7.06, 8.89342, -1.0315, -2.27094, -3.75326, 0.508655, 2.32232,
7.06125, 8.92265, -1.04456, -2.27122, -3.75374, 0.509202, 2.3223,
7.0625, 8.95081, -1.05749, -2.27149, -3.75421, 0.509749, 2.32228,
7.06375, 8.97789, -1.07029, -2.27178, -3.75468, 0.510297, 2.32226,
7.065, 9.00387, -1.08296, -2.27206, -3.75516, 0.510845, 2.32224,
7.06625, 9.02874, -1.09549, -2.27234, -3.75563, 0.511394, 2.32221,
7.0675, 9.05248, -1.10787, -2.27263, -3.7561, 0.511942, 2.32218,
7.06875, 9.07507, -1.1201, -2.27291, -3.75657, 0.512491, 2.32216,
7.07, 9.09649, -1.13218, -2.2732, -3.75705, 0.513041, 2.32213,
7.07125, 9.11674, -1.14409, -2.27349, -3.75752, 0.513591, 2.32209,
7.0725, 9.13579, -1.15583, -2.27378, -3.75799, 0.514142, 2.32206,
7.07375, 9.15364, -1.1674, -2.27408, -3.75846, 0.514693, 2.32203,
7.075, 9.17026, -1.17878, -2.27437, -3.75893, 0.515245, 2.32199,
7.07625, 9.18564, -1.18998, -2.27467, -3.7594, 0.515798, 2.32196,
7.0775, 9.19977, -1.20099, -2.27496, -3.75988, 0.516351, 2.32192,
7.07875, 9.21263, -1.2118, -2.27526, -3.76035, 0.516906, 2.32188,
7.08, 9.22422, -1.2224, -2.27556, -3.76082, 0.517461, 2.32184,
7.08125, 9.23451, -1.2328, -2.27586, -3.7613, 0.518017, 2.3218,
7.0825, 9.24349, -1.24297, -2.27616, -3.76177, 0.518574, 2.32176,
7.08375, 9.25115, -1.25292, -2.27647, -3.76225, 0.519133, 2.32172,
7.085, 9.25749, -1.26265, -2.27677, -3.76272, 0.519692, 2.32168,
7.08625, 9.26247, -1.27213, -2.27708, -3.7632, 0.520253, 2.32163,
7.0875, 9.26611, -1.28138, -2.27739, -3.76367, 0.520815, 2.32159,
7.08875, 9.26837, -1.29038, -2.2777, -3.76415, 0.521378, 2.32154,
7.09, 9.26926, -1.29912, -2.27801, -3.76463, 0.521943, 2.32149,
7.09125, 9.26876, -1.30761, -2.27832, -3.76511, 0.522509, 2.32144,
7.0925, 9.26686, -1.31583, -2.27863, -3.76559, 0.523076, 2.32139,
7.09375, 9.26356, -1.32378, -2.27894, -3.76607, 0.523645, 2.32134,
7.095, 9.25884, -1.33144, -2.27926, -3.76656, 0.524216, 2.32129,
7.09625, 9.25269, -1.33883, -2.27957, -3.76704, 0.524788, 2.32124,
7.0975, 9.24511, -1.34592, -2.27989, -3.76753, 0.525362, 2.32119,
7.09875, 9.23608, -1.35272, -2.28021, -3.76801, 0.525938, 2.32113,
7.1, 9.22561, -1.35921, -2.28053, -3.7685, 0.526516, 2.32108,
7.10125, 9.21368, -1.3654, -2.28085, -3.76899, 0.527095, 2.32102,
7.1025, 9.2003, -1.37127, -2.28118, -3.76948, 0.527677, 2.32096,
7.10375, 9.18544, -1.37682, -2.2815, -3.76997, 0.52826, 2.32091,
7.105, 9.16911, -1.38204, -2.28183, -3.77047, 0.528846, 2.32085,
7.10625, 9.15131, -1.38693, -2.28215, -3.77096, 0.529433, 2.32079,
