time,X,Y,Z,
4.06, 0.0547033, -0.00024355, -0.761687,
4.0625, 0.0547031, -0.000243544, -0.761687,
4.065, 0.0547028, -0.000243539, -0.761688,
4.0675, 0.0547025, -0.000243534, -0.761688,
4.07, 0.0547023, -0.000243529, -0.761688,
4.0725, 0.054702, -0.000243523, -0.761688,
4.075, 0.0547017, -0.000243518, -0.761688,
4.0775, 0.0547015, -0.000243513, -0.761688,
4.08, 0.0547012, -0.000243508, -0.761688,
4.0825, 0.0547009, -0.000243502, -0.761688,
4.085, 0.0547007, -0.000243497, -0.761688,
4.0875, 0.0547004, -0.000243492, -0.761688,
4.09, 0.0547001, -0.000243487, -0.761688,
4.0925, 0.0546999, -0.000243481, -0.761688,
4.095, 0.0546996, -0.000243476, -0.761688,
4.0975, 0.0546994, -0.000243471, -0.761688,
4.1, 0.0546991, -0.000243466, -0.761689,
4.1025, 0.0546988, -0.00024346, -0.761689,
4.105, 0.0546986, -0.000243455, -0.761689,
4.1075, 0.0546983, -0.00024345, -0.761689,
4.11, 0.054698, -0.000243445, -0.761689,
4.1125, 0.0546978, -0.000243439, -0.761689,
4.115, 0.0546975, -0.000243434, -0.761689,
4.1175, 0.0546972, -0.000243429, -0.761689,
4.12, 0.054697, -0.000243424, -0.761689,
4.1225, 0.0546967, -0.000243418, -0.761689,
4.125, 0.0546964, -0.000243413, -0.761689,
4.1275, 0.0546962, -0.000243408, -0.761689,
4.13, 0.0546959, -0.000243403, -0.761689,
4.1325, 0.0546956, -0.000243397, -0.761689,
4.135, 0.0546954, -0.000243392, -0.76169,
4.1375, 0.0546951, -0.000243387, -0.76169,
4.14, 0.0546948, -0.000243382, -0.76169,
4.1425, 0.0546946, -0.000243376, -0.76169,
4.145, 0.0546943, -0.000243371, -0.76169,
4.1475, 0.054694, -0.000243366, -0.76169,
4.15, 0.0546938, -0.000243361, -0.76169,
4.1525, 0.0546935, -0.000243355, -0.76169,
4.155, 0.0546933, -0.00024335, -0.76169,
4.1575, 0.054693, -0.000243345, -0.76169,
4.16, 0.0546927, -0.00024334, -0.76169,
4.1625, 0.0546925, -0.000243334, -0.76169,
4.165, 0.0546922, -0.000243329, -0.76169,
4.1675, 0.0546919, -0.000243324, -0.761691,
4.17, 0.0546917, -0.000243318, -0.761691,
4.1725, 0.0546914, -0.000243313, -0.761691,
4.175, 0.0546911, -0.000243308, -0.761691,
4.1775, 0.0546909, -0.000243303, -0.761691,
4.18, 0.0546906, -0.000243297, -0.761691,
4.1825, 0.0546903, -0.000243292, -0.761691,
4.185, 0.0546901, -0.000243287, -0.761691,
4.1875, 0.0546898, -0.000243282, -0.761691,
4.19, 0.0546895, -0.000243276, -0.761691,
4.1925, 0.0546893, -0.000243271, -0.761691,
4.195, 0.054689, -0.000243266, -0.761691,
4.1975, 0.0546887, -0.00024326, -0.761691,
4.2, 0.0546885, -0.000243255, -0.761691,
4.2025, 0.0546882, -0.00024325, -0.761692,
4.205, 0.054688, -0.000243245, -0.761692,
4.2075, 0.0546877, -0.000243239, -0.761692,
4.21, 0.0546874, -0.000243234, -0.761692,
4.2125, 0.0546872, -0.000243229, -0.761692,
4.215, 0.0546869, -0.000243223, -0.761692,
4.2175, 0.0546866, -0.000243218, -0.761692,
4.22, 0.0546864, -0.000243213, -0.761692,
4.2225, 0.0546861, -0.000243208, -0.761692,
4.225, 0.0546858, -0.000243202, -0.761692,
4.2275, 0.0546856, -0.000243197, -0.761692,
4.23, 0.0546853, -0.000243192, -0.761692,
4.2325, 0.054685, -0.000243186, -0.761692,
4.235, 0.0546848, -0.000243181, -0.761692,
4.2375, 0.0546845, -0.000243176, -0.761693,
4.24, 0.0546842, -0.000243171, -0.761693,
4.2425, 0.054684, -0.000243165, -0.761693,
4.245, 0.0546837, -0.00024316, -0.761693,
4.2475, 0.0546834, -0.000243155, -0.761693,
4.25, 0.0546832, -0.000243149, -0.761693,
4.2525, 0.0546829, -0.000243144, -0.761693,
4.255, 0.0546827, -0.000243139, -0.761693,
4.2575, 0.0546824, -0.000243134, -0.761693,
4.26, 0.0546821, -0.000243128, -0.761693,
4.2625, 0.0546819, -0.000243123, -0.761693,
4.265, 0.0546816, -0.000243118, -0.761693,
4.2675, 0.0546813, -0.000243112, -0.761693,
4.27, 0.0546811, -0.000243107, -0.761693,
4.2725, 0.0546808, -0.000243102, -0.761694,
4.275, 0.0546805, -0.000243097, -0.761694,
4.2775, 0.0546803, -0.000243091, -0.761694,
4.28, 0.05468, -0.000243086, -0.761694,
4.2825, 0.0546797, -0.000243081, -0.761694,
4.285, 0.0546795, -0.000243075, -0.761694,
4.2875, 0.0546792, -0.00024307, -0.761694,
4.29, 0.0546789, -0.000243065, -0.761694,
4.2925, 0.0546787, -0.000243059, -0.761694,
4.295, 0.0546784, -0.000243054, -0.761694,
4.2975, 0.0546781, -0.000243049, -0.761694,
4.3, 0.0546779, -0.000243044, -0.761694,
4.3025, 0.0546776, -0.000243038, -0.761694,
4.305, 0.0546773, -0.000243033, -0.761695,
4.3075, 0.0546771, -0.000243028, -0.761695,
4.31, 0.0546768, -0.000243022, -0.761695,
4.3125, 0.0546766, -0.000243017, -0.761695,
4.315, 0.0546763, -0.000243012, -0.761695,
4.3175, 0.054676, -0.000243006, -0.761695,
4.32, 0.0546758, -0.000243001, -0.761695,
4.3225, 0.0546755, -0.000242996, -0.761695,
4.325, 0.0546752, -0.00024299, -0.761695,
4.3275, 0.054675, -0.000242985, -0.761695,
4.33, 0.0546747, -0.00024298, -0.761695,
4.3325, 0.0546744, -0.000242975, -0.761695,
4.335, 0.0546742, -0.000242969, -0.761695,
4.3375, 0.0546739, -0.000242964, -0.761695,
4.34, 0.0546736, -0.000242959, -0.761696,
4.3425, 0.0546734, -0.000242953, -0.761696,
4.345, 0.0546731, -0.000242948, -0.761696,
4.3475, 0.0546728, -0.000242943, -0.761696,
4.35, 0.0546726, -0.000242937, -0.761696,
4.3525, 0.0546723, -0.000242932, -0.761696,
4.355, 0.054672, -0.000242927, -0.761696,
4.3575, 0.0546718, -0.000242921, -0.761696,
4.36, 0.0546715, -0.000242916, -0.761696,
4.3625, 0.0546713, -0.000242911, -0.761696,
4.365, 0.054671, -0.000242905, -0.761696,
4.3675, 0.0546707, -0.0002429, -0.761696,
4.37, 0.0546705, -0.000242895, -0.761696,
4.3725, 0.0546702, -0.00024289, -0.761696,
4.375, 0.0546699, -0.000242884, -0.761697,
4.3775, 0.0546697, -0.000242879, -0.761697,
4.38, 0.0546694, -0.000242874, -0.761697,
4.3825, 0.0546691, -0.000242868, -0.761697,
4.385, 0.0546689, -0.000242863, -0.761697,
4.3875, 0.0546686, -0.000242858, -0.761697,
4.39, 0.0546683, -0.000242852, -0.761697,
4.3925, 0.0546681, -0.000242847, -0.761697,
4.395, 0.0546678, -0.000242842, -0.761697,
4.3975, 0.0546675, -0.000242836, -0.761697,
4.4, 0.0546673, -0.000242831, -0.761697,
4.4025, 0.054667, -0.000242826, -0.761697,
4.405, 0.0546667, -0.00024282, -0.761697,
4.4075, 0.0546665, -0.000242815, -0.761698,
4.41, 0.0546662, -0.00024281, -0.761698,
4.4125, 0.0546659, -0.000242804, -0.761698,
4.415, 0.0546657, -0.000242799, -0.761698,
4.4175, 0.0546654, -0.000242794, -0.761698,
4.42, 0.0546652, -0.000242788, -0.761698,
4.4225, 0.0546649, -0.000242783, -0.761698,
4.425, 0.0546646, -0.000242778, -0.761698,
4.4275, 0.0546644, -0.000242772, -0.761698,
4.43, 0.0546641, -0.000242767, -0.761698,
4.4325, 0.0546638, -0.000242762, -0.761698,
4.435, 0.0546636, -0.000242756, -0.761698,
4.4375, 0.0546633, -0.000242751, -0.761698,
4.44, 0.054663, -0.000242746, -0.761698,
4.4425, 0.0546628, -0.00024274, -0.761699,
4.445, 0.0546625, -0.000242735, -0.761699,
4.4475, 0.0546622, -0.00024273, -0.761699,
4.45, 0.054662, -0.000242724, -0.761699,
4.4525, 0.0546617, -0.000242719, -0.761699,
4.455, 0.0546614, -0.000242714, -0.761699,
4.4575, 0.0546612, -0.000242708, -0.761699,
4.46, 0.0546609, -0.000242703, -0.761699,
4.4625, 0.0546606, -0.000242698, -0.761699,
4.465, 0.0546604, -0.000242692, -0.761699,
4.4675, 0.0546601, -0.000242687, -0.761699,
4.47, 0.0546598, -0.000242682, -0.761699,
4.4725, 0.0546596, -0.000242676, -0.761699,
4.475, 0.0546593, -0.000242671, -0.761699,
4.4775, 0.0546591, -0.000242666, -0.7617,
4.48, 0.0546588, -0.00024266, -0.7617,
4.4825, 0.0546585, -0.000242655, -0.7617,
4.485, 0.0546583, -0.00024265, -0.7617,
4.4875, 0.054658, -0.000242644, -0.7617,
4.49, 0.0546577, -0.000242639, -0.7617,
4.4925, 0.0546575, -0.000242634, -0.7617,
4.495, 0.0546572, -0.000242628, -0.7617,
4.4975, 0.0546569, -0.000242623, -0.7617,
4.5, 0.0546567, -0.000242618, -0.7617,
4.5025, 0.0546564, -0.000242612, -0.7617,
4.505, 0.0546561, -0.000242607, -0.7617,
4.5075, 0.0546559, -0.000242602, -0.7617,
4.51, 0.0546556, -0.000242596, -0.7617,
4.5125, 0.0546553, -0.000242591, -0.761701,
4.515, 0.0546551, -0.000242586, -0.761701,
4.5175, 0.0546548, -0.00024258, -0.761701,
4.52, 0.0546545, -0.000242575, -0.761701,
4.5225, 0.0546543, -0.00024257, -0.761701,
4.525, 0.054654, -0.000242564, -0.761701,
4.5275, 0.0546537, -0.000242559, -0.761701,
4.53, 0.0546535, -0.000242554, -0.761701,
4.5325, 0.0546532, -0.000242548, -0.761701,
4.535, 0.054653, -0.000242543, -0.761701,
4.5375, 0.0546527, -0.000242538, -0.761701,
4.54, 0.0546524, -0.000242532, -0.761701,
4.5425, 0.0546522, -0.000242527, -0.761701,
4.545, 0.0546519, -0.000242521, -0.761702,
4.5475, 0.0546516, -0.000242516, -0.761702,
4.55, 0.0546514, -0.000242511, -0.761702,
4.5525, 0.0546511, -0.000242505, -0.761702,
4.555, 0.0546508, -0.0002425, -0.761702,
4.5575, 0.0546506, -0.000242495, -0.761702,
4.56, 0.0546503, -0.000242489, -0.761702,
4.5625, 0.05465, -0.000242484, -0.761702,
4.565, 0.0546498, -0.000242479, -0.761702,
4.5675, 0.0546495, -0.000242473, -0.761702,
4.57, 0.0546492, -0.000242468, -0.761702,
4.5725, 0.054649, -0.000242463, -0.761702,
4.575, 0.0546487, -0.000242457, -0.761702,
4.5775, 0.0546484, -0.000242452, -0.761702,
4.58, 0.0546482, -0.000242447, -0.761703,
4.5825, 0.0546479, -0.000242441, -0.761703,
4.585, 0.0546476, -0.000242436, -0.761703,
4.5875, 0.0546474, -0.000242431, -0.761703,
4.59, 0.0546471, -0.000242425, -0.761703,
4.5925, 0.0546469, -0.00024242, -0.761703,
4.595, 0.0546466, -0.000242414, -0.761703,
4.5975, 0.0546463, -0.000242409, -0.761703,
4.6, 0.0546461, -0.000242404, -0.761703,
4.6025, 0.0546458, -0.000242398, -0.761703,
4.605, 0.0546455, -0.000242393, -0.761703,
4.6075, 0.0546453, -0.000242388, -0.761703,
4.61, 0.054645, -0.000242382, -0.761703,
4.6125, 0.0546447, -0.000242377, -0.761703,
4.615, 0.0546445, -0.000242372, -0.761704,
4.6175, 0.0546442, -0.000242366, -0.761704,
4.62, 0.0546439, -0.000242361, -0.761704,
4.6225, 0.0546437, -0.000242356, -0.761704,
4.625, 0.0546434, -0.00024235, -0.761704,
4.6275, 0.0546431, -0.000242345, -0.761704,
4.63, 0.0546429, -0.000242339, -0.761704,
4.6325, 0.0546426, -0.000242334, -0.761704,
4.635, 0.0546423, -0.000242329, -0.761704,
4.6375, 0.0546421, -0.000242323, -0.761704,
4.64, 0.0546418, -0.000242318, -0.761704,
4.6425, 0.0546415, -0.000242313, -0.761704,
4.645, 0.0546413, -0.000242307, -0.761704,
4.6475, 0.054641, -0.000242302, -0.761705,
4.65, 0.0546407, -0.000242297, -0.761705,
4.6525, 0.0546405, -0.000242291, -0.761705,
4.655, 0.0546402, -0.000242286, -0.761705,
4.6575, 0.05464, -0.00024228, -0.761705,
4.66, 0.0546397, -0.000242275, -0.761705,
4.6625, 0.0546394, -0.00024227, -0.761705,
4.665, 0.0546392, -0.000242264, -0.761705,
4.6675, 0.0546389, -0.000242259, -0.761705,
4.67, 0.0546386, -0.000242254, -0.761705,
4.6725, 0.0546384, -0.000242248, -0.761705,
4.675, 0.0546381, -0.000242243, -0.761705,
4.6775, 0.0546378, -0.000242238, -0.761705,
4.68, 0.0546376, -0.000242232, -0.761705,
4.6825, 0.0546373, -0.000242227, -0.761706,
4.685, 0.054637, -0.000242221, -0.761706,
4.6875, 0.0546368, -0.000242216, -0.761706,
4.69, 0.0546365, -0.000242211, -0.761706,
4.6925, 0.0546362, -0.000242205, -0.761706,
4.695, 0.054636, -0.0002422, -0.761706,
4.6975, 0.0546357, -0.000242195, -0.761706,
4.7, 0.0546354, -0.000242189, -0.761706,
4.7025, 0.0546352, -0.000242184, -0.761706,
4.705, 0.0546349, -0.000242178, -0.761706,
4.7075, 0.0546346, -0.000242173, -0.761706,
4.71, 0.0546344, -0.000242168, -0.761706,
4.7125, 0.0546341, -0.000242162, -0.761706,
4.715, 0.0546338, -0.000242157, -0.761707,
4.7175, 0.0546336, -0.000242152, -0.761707,
4.72, 0.0546333, -0.000242146, -0.761707,
4.7225, 0.0546331, -0.000242141, -0.761707,
4.725, 0.0546328, -0.000242135, -0.761707,
4.7275, 0.0546325, -0.00024213, -0.761707,
4.73, 0.0546323, -0.000242125, -0.761707,
4.7325, 0.054632, -0.000242119, -0.761707,
4.735, 0.0546317, -0.000242114, -0.761707,
4.7375, 0.0546315, -0.000242109, -0.761707,
4.74, 0.0546312, -0.000242103, -0.761707,
4.7425, 0.0546309, -0.000242098, -0.761707,
4.745, 0.0546307, -0.000242092, -0.761707,
4.7475, 0.0546304, -0.000242087, -0.761707,
4.75, 0.0546301, -0.000242082, -0.761708,
4.7525, 0.0546299, -0.000242076, -0.761708,
4.755, 0.0546296, -0.000242071, -0.761708,
4.7575, 0.0546293, -0.000242066, -0.761708,
4.76, 0.0546291, -0.00024206, -0.761708,
4.7625, 0.0546288, -0.000242055, -0.761708,
4.765, 0.0546285, -0.000242049, -0.761708,
4.7675, 0.0546283, -0.000242044, -0.761708,
4.77, 0.054628, -0.000242039, -0.761708,
4.7725, 0.0546277, -0.000242033, -0.761708,
4.775, 0.0546275, -0.000242028, -0.761708,
4.7775, 0.0546272, -0.000242023, -0.761708,
4.78, 0.054627, -0.000242017, -0.761708,
4.7825, 0.0546267, -0.000242012, -0.761708,
4.785, 0.0546264, -0.000242006, -0.761709,
4.7875, 0.0546262, -0.000242001, -0.761709,
4.79, 0.0546259, -0.000241996, -0.761709,
4.7925, 0.0546256, -0.00024199, -0.761709,
4.795, 0.0546254, -0.000241985, -0.761709,
4.7975, 0.0546251, -0.00024198, -0.761709,
4.8, 0.0546248, -0.000241974, -0.761709,
4.8025, 0.0546246, -0.000241969, -0.761709,
4.805, 0.0546243, -0.000241963, -0.761709,
4.8075, 0.054624, -0.000241958, -0.761709,
4.81, 0.0546238, -0.000241953, -0.761709,
4.8125, 0.0546235, -0.000241947, -0.761709,
4.815, 0.0546232, -0.000241942, -0.761709,
4.8175, 0.054623, -0.000241936, -0.76171,
4.82, 0.0546227, -0.000241931, -0.76171,
4.8225, 0.0546224, -0.000241926, -0.76171,
4.825, 0.0546222, -0.00024192, -0.76171,
4.8275, 0.0546219, -0.000241915, -0.76171,
4.83, 0.0546216, -0.00024191, -0.76171,
4.8325, 0.0546214, -0.000241904, -0.76171,
4.835, 0.0546211, -0.000241899, -0.76171,
4.8375, 0.0546208, -0.000241893, -0.76171,
4.84, 0.0546206, -0.000241888, -0.76171,
4.8425, 0.0546203, -0.000241883, -0.76171,
4.845, 0.05462, -0.000241877, -0.76171,
4.8475, 0.0546198, -0.000241872, -0.76171,
4.85, 0.0546195, -0.000241866, -0.76171,
4.8525, 0.0546193, -0.000241861, -0.761711,
4.855, 0.054619, -0.000241856, -0.761711,
4.8575, 0.0546187, -0.00024185, -0.761711,
4.86, 0.0546185, -0.000241845, -0.761711,
4.8625, 0.0546182, -0.00024184, -0.761711,
4.865, 0.0546179, -0.000241834, -0.761711,
4.8675, 0.0546177, -0.000241829, -0.761711,
4.87, 0.0546174, -0.000241823, -0.761711,
4.8725, 0.0546171, -0.000241818, -0.761711,
4.875, 0.0546169, -0.000241813, -0.761711,
4.8775, 0.0546166, -0.000241807, -0.761711,
4.88, 0.0546163, -0.000241802, -0.761711,
4.8825, 0.0546161, -0.000241796, -0.761711,
4.885, 0.0546158, -0.000241791, -0.761711,
4.8875, 0.0546155, -0.000241786, -0.761712,
4.89, 0.0546153, -0.00024178, -0.761712,
4.8925, 0.054615, -0.000241775, -0.761712,
4.895, 0.0546147, -0.000241769, -0.761712,
4.8975, 0.0546145, -0.000241764, -0.761712,
4.9, 0.0546142, -0.000241759, -0.761712,
4.9025, 0.0546139, -0.000241753, -0.761712,
4.905, 0.0546137, -0.000241748, -0.761712,
4.9075, 0.0546134, -0.000241742, -0.761712,
4.91, 0.0546131, -0.000241737, -0.761712,
4.9125, 0.0546129, -0.000241732, -0.761712,
4.915, 0.0546126, -0.000241726, -0.761712,
4.9175, 0.0546124, -0.000241721, -0.761712,
4.92, 0.0546121, -0.000241715, -0.761713,
4.9225, 0.0546118, -0.00024171, -0.761713,
4.925, 0.0546116, -0.000241705, -0.761713,
4.9275, 0.0546113, -0.000241699, -0.761713,
4.93, 0.054611, -0.000241694, -0.761713,
4.9325, 0.0546108, -0.000241688, -0.761713,
4.935, 0.0546105, -0.000241683, -0.761713,
4.9375, 0.0546102, -0.000241678, -0.761713,
4.94, 0.05461, -0.000241672, -0.761713,
4.9425, 0.0546097, -0.000241667, -0.761713,
4.945, 0.0546094, -0.000241661, -0.761713,
4.9475, 0.0546092, -0.000241656, -0.761713,
4.95, 0.0546089, -0.000241651, -0.761713,
4.9525, 0.0546086, -0.000241645, -0.761713,
4.955, 0.0546084, -0.00024164, -0.761714,
4.9575, 0.0546081, -0.000241634, -0.761714,
4.96, 0.0546078, -0.000241629, -0.761714,
4.9625, 0.0546076, -0.000241624, -0.761714,
4.965, 0.0546073, -0.000241618, -0.761714,
4.9675, 0.054607, -0.000241613, -0.761714,
4.97, 0.0546068, -0.000241607, -0.761714,
4.9725, 0.0546065, -0.000241602, -0.761714,
4.975, 0.0546062, -0.000241597, -0.761714,
4.9775, 0.054606, -0.000241591, -0.761714,
4.98, 0.0546057, -0.000241586, -0.761714,
4.9825, 0.0546054, -0.00024158, -0.761714,
4.985, 0.0546052, -0.000241575, -0.761714,
4.9875, 0.0546049, -0.00024157, -0.761715,
4.99, 0.0546047, -0.000241564, -0.761715,
4.9925, 0.0546044, -0.000241559, -0.761715,
4.995, 0.0546041, -0.000241553, -0.761715,
4.9975, 0.0546039, -0.000241548, -0.761715,
5, 0.0546036, -0.000241543, -0.761715,
5.0025, 0.0546033, -0.000241537, -0.761715,
5.005, 0.0546031, -0.000241532, -0.761715,
5.0075, 0.0546028, -0.000241526, -0.761715,
5.01, 0.0546025, -0.000241521, -0.761715,
5.0125, 0.0546023, -0.000241516, -0.761715,
5.015, 0.054602, -0.00024151, -0.761715,
5.0175, 0.0546017, -0.000241505, -0.761715,
5.02, 0.0546015, -0.000241499, -0.761715,
5.0225, 0.0546012, -0.000241494, -0.761716,
5.025, 0.0546009, -0.000241489, -0.761716,
5.0275, 0.0546007, -0.000241483, -0.761716,
5.03, 0.0546004, -0.000241478, -0.761716,
5.0325, 0.0546001, -0.000241472, -0.761716,
5.035, 0.0545999, -0.000241467, -0.761716,
5.0375, 0.0545996, -0.000241462, -0.761716,
5.04, 0.0545993, -0.000241456, -0.761716,
5.0425, 0.0545991, -0.000241451, -0.761716,
5.045, 0.0545988, -0.000241445, -0.761716,
5.0475, 0.0545985, -0.00024144, -0.761716,
5.05, 0.0545983, -0.000241435, -0.761716,
5.0525, 0.054598, -0.000241429, -0.761716,
5.055, 0.0545977, -0.000241424, -0.761717,
5.0575, 0.0545975, -0.000241418, -0.761717,
5.06, 0.0545972, -0.000241413, -0.761717,
5.0625, 0.054597, -0.000241407, -0.761717,
5.065, 0.0545967, -0.000241402, -0.761717,
5.0675, 0.0545964, -0.000241397, -0.761717,
5.07, 0.0545962, -0.000241391, -0.761717,
5.0725, 0.0545959, -0.000241386, -0.761717,
5.075, 0.0545956, -0.00024138, -0.761717,
5.0775, 0.0545954, -0.000241375, -0.761717,
5.08, 0.0545951, -0.00024137, -0.761717,
5.0825, 0.0545948, -0.000241364, -0.761717,
5.085, 0.0545946, -0.000241359, -0.761717,
5.0875, 0.0545943, -0.000241353, -0.761717,
5.09, 0.054594, -0.000241348, -0.761718,
5.0925, 0.0545938, -0.000241343, -0.761718,
5.095, 0.0545935, -0.000241337, -0.761718,
5.0975, 0.0545932, -0.000241332, -0.761718,
5.1, 0.054593, -0.000241326, -0.761718,
5.1025, 0.0545927, -0.000241321, -0.761718,
5.105, 0.0545924, -0.000241315, -0.761718,
5.1075, 0.0545922, -0.00024131, -0.761718,
5.11, 0.0545919, -0.000241305, -0.761718,
5.1125, 0.0545916, -0.000241299, -0.761718,
5.115, 0.0545914, -0.000241294, -0.761718,
5.1175, 0.0545911, -0.000241288, -0.761718,
5.12, 0.0545908, -0.000241283, -0.761718,
5.1225, 0.0545906, -0.000241278, -0.761718,
5.125, 0.0545903, -0.000241272, -0.761719,
5.1275, 0.05459, -0.000241267, -0.761719,
5.13, 0.0545898, -0.000241261, -0.761719,
5.1325, 0.0545895, -0.000241256, -0.761719,
5.135, 0.0545893, -0.00024125, -0.761719,
5.1375, 0.054589, -0.000241245, -0.761719,
5.14, 0.0545887, -0.00024124, -0.761719,
5.1425, 0.0545885, -0.000241234, -0.761719,
5.145, 0.0545882, -0.000241229, -0.761719,
5.1475, 0.0545879, -0.000241223, -0.761719,
5.15, 0.0545877, -0.000241218, -0.761719,
5.1525, 0.0545874, -0.000241213, -0.761719,
5.155, 0.0545871, -0.000241207, -0.761719,
5.1575, 0.0545869, -0.000241202, -0.76172,
5.16, 0.0545866, -0.000241196, -0.76172,
5.1625, 0.0545863, -0.000241191, -0.76172,
5.165, 0.0545861, -0.000241185, -0.76172,
5.1675, 0.0545858, -0.00024118, -0.76172,
5.17, 0.0545855, -0.000241175, -0.76172,
5.1725, 0.0545853, -0.000241169, -0.76172,
5.175, 0.054585, -0.000241164, -0.76172,
5.1775, 0.0545847, -0.000241158, -0.76172,
5.18, 0.0545845, -0.000241153, -0.76172,
5.1825, 0.0545842, -0.000241147, -0.76172,
5.185, 0.0545839, -0.000241142, -0.76172,
5.1875, 0.0545837, -0.000241137, -0.76172,
5.19, 0.0545834, -0.000241131, -0.76172,
5.1925, 0.0545831, -0.000241126, -0.761721,
5.195, 0.0545829, -0.00024112, -0.761721,
5.1975, 0.0545826, -0.000241115, -0.761721,
5.2, 0.0545823, -0.00024111, -0.761721,
5.2025, 0.0545821, -0.000241104, -0.761721,
5.205, 0.0545818, -0.000241099, -0.761721,
5.2075, 0.0545816, -0.000241093, -0.761721,
5.21, 0.0545813, -0.000241088, -0.761721,
5.2125, 0.054581, -0.000241082, -0.761721,
5.215, 0.0545808, -0.000241077, -0.761721,
5.2175, 0.0545805, -0.000241072, -0.761721,
5.22, 0.0545802, -0.000241066, -0.761721,
5.2225, 0.05458, -0.000241061, -0.761721,
5.225, 0.0545797, -0.000241055, -0.761722,
5.2275, 0.0545794, -0.00024105, -0.761722,
5.23, 0.0545792, -0.000241044, -0.761722,
5.2325, 0.0545789, -0.000241039, -0.761722,
5.235, 0.0545786, -0.000241034, -0.761722,
5.2375, 0.0545784, -0.000241028, -0.761722,
5.24, 0.0545781, -0.000241023, -0.761722,
5.2425, 0.0545778, -0.000241017, -0.761722,
5.245, 0.0545776, -0.000241012, -0.761722,
5.2475, 0.0545773, -0.000241006, -0.761722,
5.25, 0.054577, -0.000241001, -0.761722,
5.2525, 0.0545768, -0.000240996, -0.761722,
5.255, 0.0545765, -0.00024099, -0.761722,
5.2575, 0.0545762, -0.000240985, -0.761722,
5.26, 0.054576, -0.000240979, -0.761723,
5.2625, 0.0545757, -0.000240974, -0.761723,
5.265, 0.0545754, -0.000240968, -0.761723,
5.2675, 0.0545752, -0.000240963, -0.761723,
5.27, 0.0545749, -0.000240958, -0.761723,
5.2725, 0.0545746, -0.000240952, -0.761723,
5.275, 0.0545744, -0.000240947, -0.761723,
5.2775, 0.0545741, -0.000240941, -0.761723,
5.28, 0.0545738, -0.000240936, -0.761723,
5.2825, 0.0545736, -0.00024093, -0.761723,
5.285, 0.0545733, -0.000240925, -0.761723,
5.2875, 0.0545731, -0.00024092, -0.761723,
5.29, 0.0545728, -0.000240914, -0.761723,
5.2925, 0.0545725, -0.000240909, -0.761724,
5.295, 0.0545723, -0.000240903, -0.761724,
5.2975, 0.054572, -0.000240898, -0.761724,
5.3, 0.0545717, -0.000240892, -0.761724,
5.3025, 0.0545715, -0.000240887, -0.761724,
5.305, 0.0545712, -0.000240882, -0.761724,
5.3075, 0.0545709, -0.000240876, -0.761724,
5.31, 0.0545707, -0.000240871, -0.761724,
5.3125, 0.0545704, -0.000240865, -0.761724,
5.315, 0.0545701, -0.00024086, -0.761724,
5.3175, 0.0545699, -0.000240854, -0.761724,
5.32, 0.0545696, -0.000240849, -0.761724,
5.3225, 0.0545693, -0.000240843, -0.761724,
5.325, 0.0545691, -0.000240838, -0.761724,
5.3275, 0.0545688, -0.000240833, -0.761725,
5.33, 0.0545685, -0.000240827, -0.761725,
5.3325, 0.0545683, -0.000240822, -0.761725,
5.335, 0.054568, -0.000240816, -0.761725,
5.3375, 0.0545677, -0.000240811, -0.761725,
5.34, 0.0545675, -0.000240805, -0.761725,
5.3425, 0.0545672, -0.0002408, -0.761725,
5.345, 0.0545669, -0.000240795, -0.761725,
5.3475, 0.0545667, -0.000240789, -0.761725,
5.35, 0.0545664, -0.000240784, -0.761725,
5.3525, 0.0545661, -0.000240778, -0.761725,
5.355, 0.0545659, -0.000240773, -0.761725,
5.3575, 0.0545656, -0.000240767, -0.761725,
5.36, 0.0545653, -0.000240762, -0.761726,
5.3625, 0.0545651, -0.000240756, -0.761726,
5.365, 0.0545648, -0.000240751, -0.761726,
5.3675, 0.0545646, -0.000240746, -0.761726,
5.37, 0.0545643, -0.00024074, -0.761726,
5.3725, 0.054564, -0.000240735, -0.761726,
5.375, 0.0545638, -0.000240729, -0.761726,
5.3775, 0.0545635, -0.000240724, -0.761726,
5.38, 0.0545632, -0.000240718, -0.761726,
5.3825, 0.054563, -0.000240713, -0.761726,
5.385, 0.0545627, -0.000240708, -0.761726,
5.3875, 0.0545624, -0.000240702, -0.761726,
5.39, 0.0545622, -0.000240697, -0.761726,
5.3925, 0.0545619, -0.000240691, -0.761726,
5.395, 0.0545616, -0.000240686, -0.761727,
5.3975, 0.0545614, -0.00024068, -0.761727,
5.4, 0.0545611, -0.000240675, -0.761727,
5.4025, 0.0545608, -0.000240669, -0.761727,
5.405, 0.0545606, -0.000240664, -0.761727,
5.4075, 0.0545603, -0.000240659, -0.761727,
5.41, 0.05456, -0.000240653, -0.761727,
5.4125, 0.0545598, -0.000240648, -0.761727,
5.415, 0.0545595, -0.000240642, -0.761727,
5.4175, 0.0545592, -0.000240637, -0.761727,
5.42, 0.054559, -0.000240631, -0.761727,
5.4225, 0.0545587, -0.000240626, -0.761727,
5.425, 0.0545584, -0.00024062, -0.761727,
5.4275, 0.0545582, -0.000240615, -0.761728,
5.43, 0.0545579, -0.00024061, -0.761728,
5.4325, 0.0545576, -0.000240604, -0.761728,
