t,tau1,tau2,ddq1,ddq2,q1,q2,X,Y,
11.7425,12.6804,-2.61784,0.0322687,-0.00517967,11.0561,-2.08402,0.560808,-0.838764,
11.7437,12.6849,-2.61216,0.0322163,-0.00517725,11.0574,-2.08402,0.561894,-0.83803,
11.745,12.6894,-2.60647,0.0321638,-0.00517481,11.0587,-2.08403,0.56298,-0.837294,
11.7462,12.6938,-2.60078,0.0321112,-0.00517237,11.06,-2.08404,0.564065,-0.836557,
11.7475,12.6982,-2.59509,0.0320585,-0.00516991,11.0613,-2.08404,0.565149,-0.835818,
11.7487,12.7026,-2.58939,0.0320058,-0.00516744,11.0626,-2.08405,0.566232,-0.835078,
11.75,12.707,-2.58369,0.0319529,-0.00516496,11.064,-2.08405,0.567314,-0.834336,
11.7512,12.7114,-2.57798,0.0319001,-0.00516247,11.0653,-2.08406,0.568396,-0.833593,
11.7525,12.7157,-2.57228,0.0318471,-0.00515997,11.0666,-2.08407,0.569476,-0.832849,
11.7537,12.72,-2.56656,0.0317941,-0.00515745,11.0679,-2.08407,0.570555,-0.832103,
11.755,12.7243,-2.56085,0.0317409,-0.00515492,11.0692,-2.08408,0.571633,-0.831356,
11.7562,12.7286,-2.55513,0.0316878,-0.00515238,11.0705,-2.08409,0.572711,-0.830607,
11.7575,12.7328,-2.5494,0.0316345,-0.00514983,11.0718,-2.08409,0.573787,-0.829857,
11.7587,12.737,-2.54368,0.0315812,-0.00514727,11.0731,-2.0841,0.574863,-0.829106,
11.76,12.7413,-2.53795,0.0315278,-0.00514469,11.0744,-2.08411,0.575937,-0.828353,
11.7612,12.7454,-2.53221,0.0314743,-0.0051421,11.0757,-2.08411,0.577011,-0.827598,
11.7625,12.7496,-2.52647,0.0314208,-0.0051395,11.077,-2.08412,0.578084,-0.826842,
11.7637,12.7537,-2.52073,0.0313671,-0.00513689,11.0783,-2.08413,0.579155,-0.826085,
11.765,12.7579,-2.51499,0.0313135,-0.00513427,11.0796,-2.08413,0.580226,-0.825326,
11.7662,12.762,-2.50924,0.0312597,-0.00513163,11.0809,-2.08414,0.581296,-0.824566,
11.7675,12.766,-2.50348,0.0312059,-0.00512898,11.0822,-2.08415,0.582365,-0.823805,
11.7687,12.7701,-2.49773,0.0311519,-0.00512632,11.0835,-2.08415,0.583433,-0.823042,
11.77,12.7741,-2.49197,0.031098,-0.00512364,11.0848,-2.08416,0.584499,-0.822278,
11.7712,12.7781,-2.4862,0.0310439,-0.00512096,11.0861,-2.08417,0.585565,-0.821512,
11.7725,12.7821,-2.48043,0.0309898,-0.00511826,11.0874,-2.08417,0.58663,-0.820745,
11.7737,12.7861,-2.47466,0.0309356,-0.00511555,11.0887,-2.08418,0.587694,-0.819976,
11.775,12.7901,-2.46889,0.0308813,-0.00511283,11.09,-2.08419,0.588757,-0.819206,
11.7762,12.794,-2.46311,0.030827,-0.00511009,11.0913,-2.08419,0.589819,-0.818435,
11.7775,12.7979,-2.45733,0.0307726,-0.00510734,11.0926,-2.0842,0.59088,-0.817662,
11.7787,12.8018,-2.45154,0.0307181,-0.00510458,11.0939,-2.08421,0.59194,-0.816888,
11.78,12.8056,-2.44575,0.0306635,-0.00510181,11.0952,-2.08421,0.593,-0.816112,
11.7812,12.8095,-2.43996,0.0306089,-0.00509902,11.0966,-2.08422,0.594058,-0.815335,
11.7825,12.8133,-2.43416,0.0305542,-0.00509622,11.0979,-2.08423,0.595115,-0.814557,
11.7837,12.8171,-2.42836,0.0304994,-0.00509341,11.0992,-2.08423,0.596171,-0.813777,
11.785,12.8209,-2.42256,0.0304446,-0.00509059,11.1005,-2.08424,0.597226,-0.812996,
11.7862,12.8246,-2.41675,0.0303897,-0.00508775,11.1018,-2.08425,0.59828,-0.812213,
11.7875,12.8284,-2.41094,0.0303347,-0.0050849,11.1031,-2.08425,0.599333,-0.811429,
11.7887,12.8321,-2.40513,0.0302796,-0.00508204,11.1044,-2.08426,0.600385,-0.810643,
11.79,12.8358,-2.39931,0.0302245,-0.00507916,11.1057,-2.08427,0.601437,-0.809857,
11.7912,12.8394,-2.39349,0.0301693,-0.00507628,11.107,-2.08427,0.602487,-0.809068,
11.7925,12.8431,-2.38766,0.030114,-0.00507338,11.1083,-2.08428,0.603536,-0.808279,
11.7937,12.8467,-2.38184,0.0300587,-0.00507046,11.1096,-2.08429,0.604584,-0.807488,
11.795,12.8503,-2.376,0.0300033,-0.00506754,11.1109,-2.08429,0.605631,-0.806695,
11.7962,12.8539,-2.37017,0.0299478,-0.0050646,11.1122,-2.0843,0.606677,-0.805902,
11.7975,12.8574,-2.36433,0.0298922,-0.00506164,11.1135,-2.08431,0.607722,-0.805106,
11.7987,12.861,-2.35849,0.0298366,-0.00505868,11.1148,-2.08431,0.608767,-0.80431,
11.8,12.8645,-2.35264,0.0297809,-0.0050557,11.1161,-2.08432,0.60981,-0.803512,
11.8012,12.868,-2.3468,0.0297251,-0.00505271,11.1174,-2.08433,0.610852,-0.802713,
11.8025,12.8715,-2.34094,0.0296693,-0.00504971,11.1187,-2.08433,0.611893,-0.801912,
11.8037,12.8749,-2.33509,0.0296134,-0.00504669,11.12,-2.08434,0.612933,-0.80111,
11.805,12.8783,-2.32923,0.0295574,-0.00504366,11.1214,-2.08435,0.613972,-0.800306,
11.8062,12.8817,-2.32337,0.0295014,-0.00504062,11.1227,-2.08436,0.61501,-0.799502,
11.8075,12.8851,-2.3175,0.0294453,-0.00503756,11.124,-2.08436,0.616047,-0.798695,
11.8087,12.8885,-2.31163,0.0293891,-0.00503449,11.1253,-2.08437,0.617083,-0.797888,
11.81,12.8918,-2.30576,0.0293328,-0.00503141,11.1266,-2.08438,0.618118,-0.797079,
11.8112,12.8952,-2.29989,0.0292765,-0.00502831,11.1279,-2.08438,0.619152,-0.796268,
11.8125,12.8985,-2.29401,0.0292201,-0.0050252,11.1292,-2.08439,0.620184,-0.795457,
11.8137,12.9017,-2.28813,0.0291636,-0.00502208,11.1305,-2.0844,0.621216,-0.794644,
11.815,12.905,-2.28224,0.0291071,-0.00501894,11.1318,-2.0844,0.622247,-0.793829,
11.8162,12.9082,-2.27635,0.0290505,-0.00501579,11.1331,-2.08441,0.623277,-0.793013,
11.8175,12.9114,-2.27046,0.0289938,-0.00501263,11.1344,-2.08442,0.624305,-0.792196,
11.8187,12.9146,-2.26456,0.0289371,-0.00500946,11.1357,-2.08442,0.625333,-0.791378,
11.82,12.9178,-2.25867,0.0288803,-0.00500626,11.137,-2.08443,0.62636,-0.790558,
11.8212,12.9209,-2.25276,0.0288234,-0.00500306,11.1383,-2.08444,0.627385,-0.789736,
11.8225,12.9241,-2.24686,0.0287665,-0.00499984,11.1396,-2.08444,0.62841,-0.788914,
11.8237,12.9272,-2.24095,0.0287094,-0.00499661,11.1409,-2.08445,0.629433,-0.78809,
11.825,12.9302,-2.23504,0.0286524,-0.00499337,11.1422,-2.08446,0.630456,-0.787264,
11.8262,12.9333,-2.22913,0.0285952,-0.00499011,11.1436,-2.08447,0.631477,-0.786438,
11.8275,12.9363,-2.22321,0.028538,-0.00498684,11.1449,-2.08447,0.632497,-0.785609,
11.8287,12.9394,-2.21729,0.0284807,-0.00498356,11.1462,-2.08448,0.633517,-0.78478,
11.83,12.9423,-2.21136,0.0284233,-0.00498026,11.1475,-2.08449,0.634535,-0.783949,
11.8312,12.9453,-2.20544,0.0283659,-0.00497695,11.1488,-2.08449,0.635552,-0.783117,
11.8325,12.9483,-2.1995,0.0283084,-0.00497362,11.1501,-2.0845,0.636568,-0.782284,
11.8337,12.9512,-2.19357,0.0282508,-0.00497029,11.1514,-2.08451,0.637583,-0.781449,
11.835,12.9541,-2.18763,0.0281932,-0.00496693,11.1527,-2.08451,0.638597,-0.780613,
11.8362,12.957,-2.18169,0.0281355,-0.00496357,11.154,-2.08452,0.63961,-0.779775,
11.8375,12.9598,-2.17575,0.0280777,-0.00496019,11.1553,-2.08453,0.640622,-0.778936,
11.8387,12.9627,-2.16981,0.0280199,-0.00495679,11.1566,-2.08454,0.641632,-0.778096,
11.84,12.9655,-2.16386,0.027962,-0.00495338,11.1579,-2.08454,0.642642,-0.777254,
11.8412,12.9683,-2.1579,0.027904,-0.00494996,11.1592,-2.08455,0.64365,-0.776411,
11.8425,12.9711,-2.15195,0.027846,-0.00494653,11.1605,-2.08456,0.644658,-0.775567,
11.8437,12.9738,-2.14599,0.0277879,-0.00494308,11.1618,-2.08456,0.645664,-0.774722,
11.845,12.9765,-2.14003,0.0277297,-0.00493961,11.1632,-2.08457,0.64667,-0.773875,
11.8462,12.9793,-2.13406,0.0276715,-0.00493614,11.1645,-2.08458,0.647674,-0.773026,
11.8475,12.9819,-2.1281,0.0276131,-0.00493265,11.1658,-2.08459,0.648677,-0.772177,
11.8487,12.9846,-2.12213,0.0275548,-0.00492914,11.1671,-2.08459,0.649679,-0.771326,
11.85,12.9872,-2.11615,0.0274963,-0.00492562,11.1684,-2.0846,0.65068,-0.770474,
11.8512,12.9899,-2.11018,0.0274378,-0.00492209,11.1697,-2.08461,0.65168,-0.76962,
11.8525,12.9925,-2.1042,0.0273792,-0.00491854,11.171,-2.08461,0.652679,-0.768765,
11.8537,12.995,-2.09821,0.0273206,-0.00491498,11.1723,-2.08462,0.653676,-0.767909,
11.855,12.9976,-2.09223,0.0272619,-0.0049114,11.1736,-2.08463,0.654673,-0.767051,
11.8562,13.0001,-2.08624,0.0272031,-0.00490781,11.1749,-2.08464,0.655668,-0.766192,
11.8575,13.0026,-2.08025,0.0271443,-0.00490421,11.1762,-2.08464,0.656663,-0.765332,
11.8587,13.0051,-2.07426,0.0270854,-0.00490059,11.1775,-2.08465,0.657656,-0.764471,
11.86,13.0076,-2.06826,0.0270264,-0.00489696,11.1788,-2.08466,0.658648,-0.763608,
11.8612,13.01,-2.06226,0.0269673,-0.00489331,11.1801,-2.08466,0.659639,-0.762744,
11.8625,13.0124,-2.05625,0.0269082,-0.00488965,11.1815,-2.08467,0.660629,-0.761878,
11.8637,13.0148,-2.05025,0.0268491,-0.00488597,11.1828,-2.08468,0.661618,-0.761011,
11.865,13.0172,-2.04424,0.0267898,-0.00488228,11.1841,-2.08469,0.662606,-0.760143,
11.8662,13.0196,-2.03823,0.0267305,-0.00487858,11.1854,-2.08469,0.663592,-0.759274,
11.8675,13.0219,-2.03221,0.0266711,-0.00487486,11.1867,-2.0847,0.664578,-0.758403,
11.8687,13.0242,-2.0262,0.0266117,-0.00487113,11.188,-2.08471,0.665562,-0.757531,
11.87,13.0265,-2.02018,0.0265522,-0.00486738,11.1893,-2.08471,0.666546,-0.756658,
11.8712,13.0288,-2.01415,0.0264926,-0.00486362,11.1906,-2.08472,0.667528,-0.755783,
11.8725,13.031,-2.00813,0.026433,-0.00485984,11.1919,-2.08473,0.668509,-0.754907,
11.8737,13.0332,-2.0021,0.0263733,-0.00485605,11.1932,-2.08474,0.669489,-0.75403,
11.875,13.0354,-1.99607,0.0263135,-0.00485225,11.1945,-2.08474,0.670467,-0.753151,
11.8762,13.0376,-1.99003,0.0262537,-0.00484843,11.1958,-2.08475,0.671445,-0.752271,
11.8775,13.0398,-1.98399,0.0261938,-0.00484459,11.1971,-2.08476,0.672422,-0.75139,
11.8787,13.0419,-1.97795,0.0261339,-0.00484074,11.1985,-2.08477,0.673397,-0.750508,
11.88,13.044,-1.97191,0.0260739,-0.00483688,11.1998,-2.08477,0.674371,-0.749624,
11.8812,13.0461,-1.96587,0.0260138,-0.004833,11.2011,-2.08478,0.675344,-0.748739,
11.8825,13.0482,-1.95982,0.0259536,-0.00482911,11.2024,-2.08479,0.676316,-0.747852,
11.8837,13.0502,-1.95377,0.0258934,-0.0048252,11.2037,-2.08479,0.677287,-0.746965,
11.885,13.0522,-1.94771,0.0258331,-0.00482128,11.205,-2.0848,0.678257,-0.746076,
11.8862,13.0542,-1.94166,0.0257728,-0.00481734,11.2063,-2.08481,0.679225,-0.745186,
11.8875,13.0562,-1.9356,0.0257124,-0.00481339,11.2076,-2.08482,0.680193,-0.744294,
11.8887,13.0582,-1.92954,0.0256519,-0.00480942,11.2089,-2.08482,0.681159,-0.743401,
11.89,13.0601,-1.92347,0.0255914,-0.00480544,11.2102,-2.08483,0.682124,-0.742507,
11.8912,13.062,-1.9174,0.0255308,-0.00480145,11.2115,-2.08484,0.683088,-0.741612,
11.8925,13.0639,-1.91133,0.0254701,-0.00479743,11.2128,-2.08485,0.684051,-0.740715,
11.8937,13.0658,-1.90526,0.0254094,-0.00479341,11.2142,-2.08485,0.685013,-0.739817,
11.895,13.0676,-1.89919,0.0253486,-0.00478937,11.2155,-2.08486,0.685973,-0.738918,
11.8962,13.0694,-1.89311,0.0252877,-0.00478531,11.2168,-2.08487,0.686932,-0.738018,
11.8975,13.0712,-1.88703,0.0252268,-0.00478124,11.2181,-2.08488,0.68789,-0.737116,
11.8987,13.073,-1.88095,0.0251658,-0.00477716,11.2194,-2.08488,0.688847,-0.736213,
11.9,13.0748,-1.87486,0.0251048,-0.00477306,11.2207,-2.08489,0.689803,-0.735309,
11.9012,13.0765,-1.86877,0.0250437,-0.00476894,11.222,-2.0849,0.690758,-0.734403,
11.9025,13.0782,-1.86268,0.0249825,-0.00476481,11.2233,-2.08491,0.691712,-0.733496,
11.9037,13.0799,-1.85659,0.0249213,-0.00476067,11.2246,-2.08491,0.692664,-0.732588,
11.905,13.0816,-1.85049,0.02486,-0.0047565,11.2259,-2.08492,0.693615,-0.731679,
11.9062,13.0832,-1.84439,0.0247987,-0.00475233,11.2272,-2.08493,0.694565,-0.730768,
11.9075,13.0848,-1.83829,0.0247372,-0.00474814,11.2286,-2.08494,0.695514,-0.729856,
11.9087,13.0864,-1.83219,0.0246758,-0.00474393,11.2299,-2.08494,0.696461,-0.728943,
11.91,13.088,-1.82608,0.0246142,-0.00473971,11.2312,-2.08495,0.697408,-0.728029,
11.9112,13.0896,-1.81997,0.0245526,-0.00473548,11.2325,-2.08496,0.698353,-0.727113,
11.9125,13.0911,-1.81386,0.0244909,-0.00473122,11.2338,-2.08497,0.699297,-0.726196,
11.9137,13.0926,-1.80775,0.0244292,-0.00472696,11.2351,-2.08497,0.70024,-0.725278,
11.915,13.0941,-1.80163,0.0243674,-0.00472267,11.2364,-2.08498,0.701182,-0.724358,
11.9162,13.0956,-1.79552,0.0243056,-0.00471838,11.2377,-2.08499,0.702123,-0.723438,
11.9175,13.097,-1.7894,0.0242437,-0.00471406,11.239,-2.085,0.703062,-0.722516,
11.9187,13.0984,-1.78327,0.0241817,-0.00470974,11.2403,-2.085,0.704,-0.721593,
11.92,13.0998,-1.77715,0.0241196,-0.00470539,11.2416,-2.08501,0.704937,-0.720668,
11.9212,13.1012,-1.77102,0.0240576,-0.00470104,11.243,-2.08502,0.705873,-0.719742,
11.9225,13.1025,-1.76489,0.0239954,-0.00469666,11.2443,-2.08503,0.706807,-0.718815,
11.9237,13.1039,-1.75875,0.0239332,-0.00469227,11.2456,-2.08503,0.707741,-0.717887,
11.925,13.1052,-1.75262,0.0238709,-0.00468787,11.2469,-2.08504,0.708673,-0.716958,
11.9262,13.1065,-1.74648,0.0238086,-0.00468345,11.2482,-2.08505,0.709604,-0.716027,
11.9275,13.1077,-1.74034,0.0237462,-0.00467901,11.2495,-2.08506,0.710534,-0.715095,
11.9287,13.109,-1.7342,0.0236837,-0.00467456,11.2508,-2.08506,0.711462,-0.714162,
11.93,13.1102,-1.72805,0.0236212,-0.0046701,11.2521,-2.08507,0.71239,-0.713228,
11.9312,13.1114,-1.72191,0.0235586,-0.00466562,11.2534,-2.08508,0.713316,-0.712292,
11.9325,13.1126,-1.71576,0.0234959,-0.00466112,11.2547,-2.08509,0.714241,-0.711356,
11.9337,13.1137,-1.70961,0.0234332,-0.0046566,11.2561,-2.08509,0.715165,-0.710417,
11.935,13.1149,-1.70345,0.0233705,-0.00465208,11.2574,-2.0851,0.716087,-0.709478,
11.9362,13.116,-1.6973,0.0233077,-0.00464753,11.2587,-2.08511,0.717009,-0.708538,
11.9375,13.1171,-1.69114,0.0232448,-0.00464297,11.26,-2.08512,0.717929,-0.707596,
11.9387,13.1181,-1.68498,0.0231818,-0.0046384,11.2613,-2.08512,0.718847,-0.706653,
11.94,13.1192,-1.67881,0.0231188,-0.00463381,11.2626,-2.08513,0.719765,-0.705709,
11.9412,13.1202,-1.67265,0.0230558,-0.0046292,11.2639,-2.08514,0.720682,-0.704764,
11.9425,13.1212,-1.66648,0.0229926,-0.00462458,11.2652,-2.08515,0.721597,-0.703817,
11.9437,13.1221,-1.66031,0.0229295,-0.00461994,11.2665,-2.08515,0.722511,-0.702869,
11.945,13.1231,-1.65414,0.0228662,-0.00461529,11.2678,-2.08516,0.723424,-0.70192,
11.9462,13.124,-1.64796,0.0228029,-0.00461062,11.2692,-2.08517,0.724335,-0.70097,
11.9475,13.1249,-1.64179,0.0227396,-0.00460593,11.2705,-2.08518,0.725245,-0.700018,
11.9487,13.1258,-1.63561,0.0226762,-0.00460123,11.2718,-2.08519,0.726155,-0.699066,
11.95,13.1267,-1.62943,0.0226127,-0.00459652,11.2731,-2.08519,0.727062,-0.698112,
11.9512,13.1275,-1.62325,0.0225492,-0.00459178,11.2744,-2.0852,0.727969,-0.697157,
11.9525,13.1283,-1.61706,0.0224856,-0.00458704,11.2757,-2.08521,0.728874,-0.6962,
11.9537,13.1291,-1.61087,0.0224219,-0.00458227,11.277,-2.08522,0.729779,-0.695243,
11.955,13.1299,-1.60468,0.0223582,-0.00457749,11.2783,-2.08522,0.730681,-0.694284,
11.9562,13.1307,-1.59849,0.0222944,-0.0045727,11.2796,-2.08523,0.731583,-0.693324,
11.9575,13.1314,-1.5923,0.0222306,-0.00456789,11.2809,-2.08524,0.732483,-0.692363,
11.9587,13.1321,-1.5861,0.0221667,-0.00456306,11.2823,-2.08525,0.733383,-0.691401,
11.96,13.1328,-1.5799,0.0221028,-0.00455822,11.2836,-2.08526,0.734281,-0.690438,
11.9612,13.1334,-1.5737,0.0220388,-0.00455336,11.2849,-2.08526,0.735177,-0.689473,
11.9625,13.1341,-1.5675,0.0219748,-0.00454848,11.2862,-2.08527,0.736073,-0.688507,
11.9637,13.1347,-1.5613,0.0219106,-0.00454359,11.2875,-2.08528,0.736967,-0.68754,
11.965,13.1353,-1.55509,0.0218465,-0.00453868,11.2888,-2.08529,0.73786,-0.686572,
11.9662,13.1358,-1.54888,0.0217822,-0.00453376,11.2901,-2.08529,0.738751,-0.685602,
11.9675,13.1364,-1.54267,0.021718,-0.00452882,11.2914,-2.0853,0.739642,-0.684632,
11.9687,13.1369,-1.53646,0.0216536,-0.00452386,11.2927,-2.08531,0.740531,-0.68366,
11.97,13.1374,-1.53025,0.0215892,-0.00451889,11.2941,-2.08532,0.741419,-0.682687,
11.9712,13.1379,-1.52403,0.0215248,-0.00451391,11.2954,-2.08533,0.742305,-0.681713,
11.9725,13.1384,-1.51781,0.0214603,-0.0045089,11.2967,-2.08533,0.743191,-0.680737,
11.9737,13.1388,-1.51159,0.0213957,-0.00450389,11.298,-2.08534,0.744075,-0.679761,
11.975,13.1392,-1.50537,0.0213311,-0.00449885,11.2993,-2.08535,0.744958,-0.678783,
11.9762,13.1396,-1.49915,0.0212664,-0.0044938,11.3006,-2.08536,0.745839,-0.677804,
11.9775,13.14,-1.49292,0.0212017,-0.00448873,11.3019,-2.08536,0.74672,-0.676824,
11.9787,13.1403,-1.48669,0.0211369,-0.00448365,11.3032,-2.08537,0.747599,-0.675843,
11.98,13.1406,-1.48046,0.021072,-0.00447854,11.3045,-2.08538,0.748476,-0.674861,
11.9812,13.1409,-1.47423,0.0210071,-0.00447343,11.3059,-2.08539,0.749353,-0.673877,
11.9825,13.1412,-1.468,0.0209422,-0.00446829,11.3072,-2.0854,0.750228,-0.672893,
11.9837,13.1415,-1.46176,0.0208772,-0.00446315,11.3085,-2.0854,0.751102,-0.671907,
11.985,13.1417,-1.45553,0.0208121,-0.00445798,11.3098,-2.08541,0.751974,-0.67092,
11.9862,13.1419,-1.44929,0.020747,-0.0044528,11.3111,-2.08542,0.752846,-0.669931,
11.9875,13.1421,-1.44305,0.0206818,-0.0044476,11.3124,-2.08543,0.753716,-0.668942,
11.9887,13.1423,-1.4368,0.0206166,-0.00444239,11.3137,-2.08544,0.754585,-0.667952,
11.99,13.1424,-1.43056,0.0205513,-0.00443716,11.315,-2.08544,0.755452,-0.66696,
11.9912,13.1425,-1.42431,0.0204859,-0.00443191,11.3163,-2.08545,0.756318,-0.665967,
11.9925,13.1426,-1.41806,0.0204205,-0.00442665,11.3177,-2.08546,0.757183,-0.664973,
11.9937,13.1427,-1.41181,0.0203551,-0.00442137,11.319,-2.08547,0.758047,-0.663978,
11.995,13.1427,-1.40556,0.0202896,-0.00441607,11.3203,-2.08548,0.758909,-0.662982,
11.9962,13.1428,-1.39931,0.020224,-0.00441076,11.3216,-2.08548,0.75977,-0.661985,
11.9975,13.1428,-1.39305,0.0201584,-0.00440543,11.3229,-2.08549,0.76063,-0.660986,
11.9987,13.1428,-1.3868,0.0200928,-0.00440009,11.3242,-2.0855,0.761488,-0.659986,
12,13.1427,-1.38054,0.020027,-0.00439472,11.3255,-2.08551,0.762345,-0.658986,
12.0012,13.1427,-1.37428,0.0199613,-0.00438935,11.3268,-2.08552,0.763201,-0.657984,
12.0025,13.1426,-1.36802,0.0198954,-0.00438395,11.3281,-2.08552,0.764056,-0.65698,
12.0037,13.1425,-1.36175,0.0198296,-0.00437854,11.3295,-2.08553,0.764909,-0.655976,
12.005,13.1424,-1.35549,0.0197636,-0.00437311,11.3308,-2.08554,0.765761,-0.654971,
12.0062,13.1422,-1.34922,0.0196976,-0.00436767,11.3321,-2.08555,0.766612,-0.653964,
12.0075,13.142,-1.34295,0.0196316,-0.00436221,11.3334,-2.08556,0.767461,-0.652957,
12.0087,13.1418,-1.33668,0.0195655,-0.00435673,11.3347,-2.08556,0.768309,-0.651948,
12.01,13.1416,-1.33041,0.0194993,-0.00435124,11.336,-2.08557,0.769156,-0.650938,
12.0112,13.1414,-1.32413,0.0194332,-0.00434573,11.3373,-2.08558,0.770001,-0.649927,
12.0125,13.1411,-1.31786,0.0193669,-0.0043402,11.3386,-2.08559,0.770845,-0.648915,
12.0137,13.1408,-1.31158,0.0193006,-0.00433466,11.34,-2.0856,0.771688,-0.647902,
12.015,13.1405,-1.3053,0.0192342,-0.0043291,11.3413,-2.0856,0.772529,-0.646887,
12.0162,13.1402,-1.29902,0.0191678,-0.00432352,11.3426,-2.08561,0.773369,-0.645872,
12.0175,13.1398,-1.29274,0.0191014,-0.00431793,11.3439,-2.08562,0.774208,-0.644855,
12.0187,13.1395,-1.28645,0.0190349,-0.00431232,11.3452,-2.08563,0.775045,-0.643838,
12.02,13.1391,-1.28017,0.0189683,-0.0043067,11.3465,-2.08564,0.775881,-0.642819,
12.0212,13.1387,-1.27388,0.0189017,-0.00430105,11.3478,-2.08564,0.776716,-0.641799,
12.0225,13.1382,-1.26759,0.018835,-0.00429539,11.3491,-2.08565,0.77755,-0.640778,
12.0237,13.1377,-1.2613,0.0187683,-0.00428972,11.3504,-2.08566,0.778382,-0.639756,
12.025,13.1373,-1.25501,0.0187015,-0.00428402,11.3518,-2.08567,0.779213,-0.638733,
12.0262,13.1367,-1.24872,0.0186347,-0.00427832,11.3531,-2.08568,0.780042,-0.637708,
12.0275,13.1362,-1.24243,0.0185678,-0.00427259,11.3544,-2.08569,0.78087,-0.636683,
12.0287,13.1357,-1.23613,0.0185009,-0.00426684,11.3557,-2.08569,0.781697,-0.635656,
12.03,13.1351,-1.22983,0.0184339,-0.00426109,11.357,-2.0857,0.782523,-0.634629,
12.0312,13.1345,-1.22353,0.0183669,-0.00425531,11.3583,-2.08571,0.783347,-0.6336,
12.0325,13.1339,-1.21723,0.0182998,-0.00424951,11.3596,-2.08572,0.784169,-0.63257,
12.0337,13.1332,-1.21093,0.0182327,-0.0042437,11.3609,-2.08573,0.784991,-0.631539,
12.035,13.1325,-1.20463,0.0181655,-0.00423788,11.3623,-2.08573,0.785811,-0.630507,
12.0362,13.1319,-1.19833,0.0180983,-0.00423203,11.3636,-2.08574,0.78663,-0.629474,
12.0375,13.1311,-1.19202,0.018031,-0.00422617,11.3649,-2.08575,0.787447,-0.62844,
12.0387,13.1304,-1.18571,0.0179637,-0.0042203,11.3662,-2.08576,0.788263,-0.627405,
12.04,13.1296,-1.1794,0.0178964,-0.0042144,11.3675,-2.08577,0.789078,-0.626368,
12.0412,13.1289,-1.17309,0.0178289,-0.00420849,11.3688,-2.08578,0.789891,-0.625331,
12.0425,13.1281,-1.16678,0.0177615,-0.00420256,11.3701,-2.08578,0.790703,-0.624292,
12.0437,13.1272,-1.16047,0.0176939,-0.00419662,11.3714,-2.08579,0.791514,-0.623253,
12.045,13.1264,-1.15416,0.0176264,-0.00419065,11.3728,-2.0858,0.792323,-0.622212,
12.0462,13.1255,-1.14784,0.0175587,-0.00418468,11.3741,-2.08581,0.793131,-0.62117,
12.0475,13.1246,-1.14152,0.0174911,-0.00417868,11.3754,-2.08582,0.793938,-0.620127,
12.0487,13.1237,-1.1352,0.0174234,-0.00417267,11.3767,-2.08582,0.794743,-0.619084,
12.05,13.1228,-1.12889,0.0173556,-0.00416664,11.378,-2.08583,0.795547,-0.618039,
12.0512,13.1218,-1.12256,0.0172878,-0.00416059,11.3793,-2.08584,0.796349,-0.616993,
12.0525,13.1208,-1.11624,0.0172199,-0.00415453,11.3806,-2.08585,0.79715,-0.615945,
12.0537,13.1198,-1.10992,0.017152,-0.00414845,11.3819,-2.08586,0.79795,-0.614897,
12.055,13.1188,-1.1036,0.0170841,-0.00414235,11.3833,-2.08587,0.798748,-0.613848,
12.0562,13.1177,-1.09727,0.0170161,-0.00413624,11.3846,-2.08587,0.799545,-0.612798,
12.0575,13.1167,-1.09094,0.016948,-0.00413011,11.3859,-2.08588,0.800341,-0.611747,
12.0587,13.1156,-1.08461,0.0168799,-0.00412396,11.3872,-2.08589,0.801135,-0.610694,
12.06,13.1145,-1.07829,0.0168117,-0.0041178,11.3885,-2.0859,0.801928,-0.609641,
12.0612,13.1133,-1.07196,0.0167436,-0.00411161,11.3898,-2.08591,0.80272,-0.608586,
12.0625,13.1122,-1.06562,0.0166753,-0.00410541,11.3911,-2.08592,0.80351,-0.607531,
12.0637,13.111,-1.05929,0.016607,-0.0040992,11.3925,-2.08592,0.804299,-0.606474,
12.065,13.1098,-1.05296,0.0165387,-0.00409297,11.3938,-2.08593,0.805086,-0.605417,
12.0662,13.1085,-1.04662,0.0164703,-0.00408672,11.3951,-2.08594,0.805872,-0.604358,
12.0675,13.1073,-1.04029,0.0164019,-0.00408045,11.3964,-2.08595,0.806657,-0.603298,
12.0687,13.106,-1.03395,0.0163334,-0.00407416,11.3977,-2.08596,0.80744,-0.602237,
12.07,13.1047,-1.02761,0.0162649,-0.00406786,11.399,-2.08597,0.808222,-0.601176,
12.0712,13.1034,-1.02127,0.0161963,-0.00406154,11.4003,-2.08597,0.809002,-0.600113,
12.0725,13.102,-1.01493,0.0161277,-0.00405521,11.4016,-2.08598,0.809781,-0.599049,
12.0737,13.1007,-1.00859,0.016059,-0.00404886,11.403,-2.08599,0.810559,-0.597984,
12.075,13.0993,-1.00224,0.0159903,-0.00404249,11.4043,-2.086,0.811335,-0.596918,
12.0762,13.0979,-0.9959,0.0159216,-0.0040361,11.4056,-2.08601,0.81211,-0.595851,
12.0775,13.0964,-0.989555,0.0158528,-0.0040297,11.4069,-2.08602,0.812884,-0.594783,
12.0787,13.095,-0.983209,0.0157839,-0.00402328,11.4082,-2.08602,0.813656,-0.593714,
12.08,13.0935,-0.976862,0.015715,-0.00401684,11.4095,-2.08603,0.814426,-0.592644,
